0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
6001,194.44332885742188,191.97836303710938,186.50033569335938,180.3487548828125,173.87132263183594,167.23117065429688,160.53948974609375,153.85470581054688,147.179443359375,140.4627227783203,133.60366821289062,126.4547348022461,118.8280258178711,110.51828002929688
6019,216.62039184570312,215.4439697265625,214.29498291015625,212.80245971679688,210.86517333984375,208.39044189453125,205.29290771484375,201.50973510742188,197.01864624023438,191.85205078125,186.10018920898438,179.89877319335938,173.4027862548828,166.75555419921875
6053,97.19046020507812,88.77664947509766,79.52153015136719,70.52637481689453,62.64997100830078,56.179237365722656,50.94443130493164,46.65398025512695,43.070919036865234,40.032325744628906,37.42572784423828,35.169403076171875,33.2012939453125,31.472972869873047
6083,47.99894714355469,44.674320220947266,41.490509033203125,38.69626998901367,36.274105072021484,34.16700744628906,32.32245635986328,30.697593688964844,29.257869720458984,27.975234985351562,26.826690673828125,25.79322052001953,24.858936309814453,24.010448455810547
6089,112.09136962890625,111.746826171875,107.05438995361328,99.76946258544922,90.88988494873047,81.27597045898438,71.9321060180664,63.73649215698242,57.019290924072266,51.61298370361328,47.203086853027344,43.53218460083008,40.42556381225586,37.764495849609375
8017,1.5297622680664062,1.6177139282226562,1.6979217529296875,1.778839111328125,1.85992431640625,1.9412078857421875,2.0225906372070312,2.10406494140625,2.1855545043945312,2.2670135498046875,2.3484039306640625,2.4296798706054688,2.5107650756835938,2.5916519165039062
8023,1.8673934936523438,1.947418212890625,2.0288848876953125,2.1103515625,2.1918487548828125,2.2733001708984375,2.3546905517578125,2.4359283447265625,2.5170211791992188,2.5978851318359375,2.6784820556640625,2.758758544921875,2.8386917114257812,2.918212890625
8031,219.63656616210938,218.74993896484375,218.7122802734375,218.71063232421875,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625
8041,219.63601684570312,218.74990844726562,218.71224975585938,218.71063232421875,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625
8055,4.7795257568359375,4.841758728027344,4.8961334228515625,4.949867248535156,5.002540588378906,5.054176330566406,5.10479736328125,5.154388427734375,5.202995300292969,5.250617980957031,5.2972564697265625,5.3429412841796875,5.3876800537109375,5.431465148925781
8061,1.2936477661132812,1.36871337890625,1.4484481811523438,1.5283584594726562,1.608642578125,1.6892242431640625,1.770111083984375,1.8511886596679688,1.9324264526367188,2.0138092041015625,2.09527587890625,2.1767578125,2.2582244873046875,2.3396224975585938
8065,4.109367370605469,4.180267333984375,4.246040344238281,4.311073303222656,4.375083923339844,4.438087463378906,4.500068664550781,4.560997009277344,4.620887756347656,4.679725646972656,4.737495422363281,4.794219970703125,4.849891662597656,4.904510498046875
8067,21.298946380615234,20.75998306274414,20.23442840576172,19.738243103027344,19.268966674804688,18.822383880615234,18.39427947998047,17.98043441772461,17.576675415039062,17.178653717041016,16.78185272216797,16.381603240966797,15.973201751708984,15.552608489990234
8087,28.479511260986328,27.423851013183594,26.346202850341797,25.360912322998047,24.466949462890625,23.653289794921875,22.90945816040039,22.226356506347656,21.59607696533203,21.01171875,20.46715545654297,19.956871032714844,19.475936889648438,19.019710540771484
8111,0.9401092529296875,1.008270263671875,1.0858078002929688,1.1634674072265625,1.2417221069335938,1.32049560546875,1.399749755859375,1.4794235229492188,1.5594863891601562,1.6399002075195312,1.7205963134765625,1.8015518188476562,1.8827133178710938,1.9640350341796875
8113,5.063087463378906,5.124320983886719,5.172882080078125,5.221153259277344,5.2683868408203125,5.314666748046875,5.359962463378906,5.404319763183594,5.4477386474609375,5.4902496337890625,5.5318450927734375,5.572540283203125,5.612358093261719,5.651313781738281
8115,2.4082870483398438,2.48883056640625,2.5698089599609375,2.6505050659179688,2.73089599609375,2.8109588623046875,2.890625,2.9698638916015625,3.0486221313476562,3.1268768310546875,3.2045669555664062,3.2816619873046875,3.358123779296875,3.4339218139648438
12065,2.4807586669921875,2.5450210571289062,2.626739501953125,2.7071762084960938,2.7873382568359375,2.8671188354492188,2.9464874267578125,3.025390625,3.1038055419921875,3.181671142578125,3.258941650390625,3.335601806640625,3.4115982055664062,3.4869003295898438
12085,23.84698486328125,23.15628433227539,22.460147857666016,21.812816619873047,21.21306610107422,20.655113220214844,20.133331298828125,19.642589569091797,19.178146362304688,18.73558807373047,18.310649871826172,17.899166107177734,17.496891021728516,17.0994873046875
12087,34.17535400390625,32.476654052734375,30.85199737548828,29.397171020507812,28.09986114501953,26.938560485839844,25.894107818603516,24.950340270996094,24.0936279296875,23.312408447265625,22.596786499023438,21.938236236572266,21.329315185546875,20.76346206665039
12101,109.7663345336914,102.45638275146484,93.58949279785156,83.88435363769531,74.26246643066406,65.66287994384766,58.55432891845703,52.84391784667969,48.21322250366211,44.3786735534668,41.145626068115234,38.38371658325195,36.00080108642578,33.928131103515625
12119,11.858207702636719,11.521003723144531,11.310379028320312,11.130020141601562,10.963279724121094,10.80670166015625,10.658988952636719,10.519325256347656,10.38702392578125,10.261482238769531,10.142181396484375,10.028678894042969,9.920555114746094,9.81744384765625
12129,11.837211608886719,11.574905395507812,11.372116088867188,11.189506530761719,11.019393920898438,10.859588623046875,10.708946228027344,10.566596984863281,10.43182373046875,10.304008483886719,10.182609558105469,10.067146301269531,9.957229614257812,9.852439880371094
13001,3.018768310546875,3.0908432006835938,3.1691665649414062,3.2465133666992188,3.323272705078125,3.399383544921875,3.4748077392578125,3.5495071411132812,3.623443603515625,3.6966018676757812,3.7689361572265625,3.8404388427734375,3.91107177734375,3.980804443359375
13021,28.985137939453125,27.740795135498047,26.61711883544922,25.604206085205078,24.687591552734375,23.85440444946289,23.0936279296875,22.395782470703125,21.752685546875,21.15719985961914,20.60299301147461,20.084442138671875,19.596458435058594,19.134334564208984
13033,6.644599914550781,6.65283203125,6.665718078613281,6.6784820556640625,6.6911468505859375,6.7035980224609375,6.7157745361328125,6.7276763916015625,6.7392578125,6.7505340576171875,6.761505126953125,6.7721710205078125,6.782539367675781,6.7926177978515625
13037,1.1646499633789062,1.1982955932617188,1.2791976928710938,1.3580780029296875,1.4375381469726562,1.5174026489257812,1.5976486206054688,1.6781997680664062,1.759033203125,1.840087890625,1.9213180541992188,2.0026931762695312,2.084136962890625,2.1656265258789062
13073,62.16681671142578,56.309120178222656,51.21460723876953,46.920711517333984,43.30498504638672,40.233821868896484,37.59968185424805,35.32060241699219,33.3336296081543,31.58953094482422,30.049175262451172,28.68102264404297,27.459400177001953,26.363143920898438
13075,8.129348754882812,8.075439453125,8.039009094238281,8.00787353515625,7.979164123535156,7.951873779296875,7.9256591796875,7.9003753662109375,7.8759613037109375,7.85235595703125,7.8295440673828125,7.8074951171875,7.786170959472656,7.765541076660156
13085,5.129524230957031,5.1959228515625,5.242584228515625,5.2894287109375,5.335273742675781,5.380157470703125,5.42413330078125,5.4671783447265625,5.509315490722656,5.550544738769531,5.59088134765625,5.630348205566406,5.6689453125,5.706695556640625
13117,51.46687316894531,48.22721481323242,44.64817810058594,41.42569351196289,38.63315963745117,36.21828079223633,34.11813735961914,32.27952194213867,30.659648895263672,29.224151611328125,27.945110321044922,26.799640655517578,25.76883316040039,24.836830139160156
13127,16.78298568725586,16.396976470947266,15.993671417236328,15.575481414794922,15.142036437988281,14.695610046386719,14.244438171386719,13.803482055664062,13.3902587890625,13.017196655273438,12.686904907226562,12.394432067871094,12.132469177246094,11.894683837890625
13129,30.42658233642578,29.164348602294922,27.90789031982422,26.76793670654297,25.740398406982422,24.811080932617188,23.966873168945312,23.196529388427734,22.490360260009766,21.840030670166016,21.238243103027344,20.678585052490234,20.15534210205078,19.663349151611328
13131,3.6393508911132812,3.690643310546875,3.764312744140625,3.8358078002929688,3.9064788818359375,3.9762725830078125,4.045158386230469,4.11309814453125,4.180091857910156,4.24609375,4.311119079589844,4.375129699707031,4.438133239746094,4.5001068115234375
13135,216.17034912109375,215.01339721679688,213.73416137695312,212.07122802734375,209.92575073242188,207.20639038085938,203.83486938476562,199.76275634765625,194.98886108398438,189.569580078125,183.61618041992188,177.27590942382812,170.70257568359375,164.0268096923828
13141,1.726043701171875,1.811126708984375,1.8920822143554688,1.9734268188476562,2.0548477172851562,2.1363296508789062,2.2178115844726562,2.29925537109375,2.380584716796875,2.4617996215820312,2.5428085327148438,2.6236038208007812,2.7041015625,2.7842788696289062
13175,7.314353942871094,7.31976318359375,7.3204498291015625,7.3175811767578125,7.313232421875,7.308265686035156,7.303131103515625,7.298004150390625,7.292976379394531,7.2880706787109375,7.283302307128906,7.2786865234375,7.274192810058594,7.269844055175781
13181,2.9420928955078125,3.0233383178710938,3.1016159057617188,3.17950439453125,3.256805419921875,3.3334808349609375,3.4094924926757812,3.4848175048828125,3.5594253540039062,3.6332550048828125,3.706298828125,3.7785263061523438,3.84991455078125,3.9204254150390625
13187,9.096672058105469,8.991996765136719,8.921943664550781,8.859443664550781,8.800460815429688,8.743995666503906,8.689704895019531,8.637466430664062,8.587173461914062,8.538734436035156,8.4920654296875,8.44708251953125,8.403739929199219,8.3619384765625
13189,5.76666259765625,5.801689147949219,5.836326599121094,5.8701934814453125,5.9033203125,5.9357147216796875,5.9673614501953125,5.998283386230469,6.02850341796875,6.058006286621094,6.0868072509765625,6.114936828613281,6.14239501953125,6.1691741943359375
13211,5.041374206542969,5.103668212890625,5.152565002441406,5.2012176513671875,5.24884033203125,5.29547119140625,5.3411407470703125,5.385871887207031,5.429656982421875,5.472511291503906,5.514472961425781,5.555519104003906,5.595695495605469,5.6349945068359375
13245,49.852569580078125,42.929500579833984,39.33576965332031,36.72985076904297,34.55002212524414,32.656707763671875,30.992530822753906,29.519775390625,28.209060668945312,27.0364990234375,25.982379913330078,25.030254364013672,24.166324615478516,23.37883758544922
13289,1.31585693359375,1.3855056762695312,1.4656295776367188,1.5456085205078125,1.6259536743164062,1.7066116333007812,1.7875213623046875,1.86865234375,1.9499435424804688,2.0313491821289062,2.1128005981445312,2.1942977905273438,2.2757492065429688,2.3571319580078125
13313,92.73638153076172,88.62582397460938,81.59838104248047,73.50640106201172,65.66426086425781,58.82546615600586,53.15681076049805,48.49671936035156,44.622108459472656,41.353607177734375,38.562522888183594,36.15573501586914,34.063377380371094,32.231380462646484
15001,9.945274353027344,9.834671020507812,9.734809875488281,9.639976501464844,9.549446105957031,9.46282958984375,9.379913330078125,9.300483703613281,9.224334716796875,9.151298522949219,9.081214904785156,9.013931274414062,8.949287414550781,8.887184143066406
16029,4.4885406494140625,4.5337677001953125,4.595039367675781,4.6542510986328125,4.712486267089844,4.769683837890625,4.825813293457031,4.8809051513671875,4.934944152832031,4.9879302978515625,5.0399017333984375,5.0908050537109375,5.140708923339844,5.189598083496094
16035,14.916027069091797,14.137935638427734,13.5498046875,13.092910766601562,12.727874755859375,12.42242431640625,12.155403137207031,11.915084838867188,11.695091247558594,11.491729736328125,11.302490234375,11.125534057617188,10.95947265625,10.80316162109375
16039,10.167816162109375,10.066596984863281,9.958442687988281,9.853851318359375,9.753829956054688,9.658294677734375,9.56695556640625,9.479598999023438,9.395957946777344,9.31585693359375,9.239082336425781,9.165451049804688,9.094802856445312,9.0269775390625
16043,9.111671447753906,9.043693542480469,8.977836608886719,8.91461181640625,8.853836059570312,8.795402526855469,8.739189147949219,8.685104370117188,8.633026123046875,8.582901000976562,8.534614562988281,8.488105773925781,8.443260192871094,8.400062561035156
16045,17.683773040771484,17.28757095336914,16.89162826538086,16.49300765991211,16.087371826171875,15.67050552368164,15.239601135253906,14.795234680175781,14.343883514404297,13.899063110351562,13.47833251953125,13.095817565917969,12.756309509277344,12.45611572265625
16053,27.4617919921875,26.454566955566406,25.46631622314453,24.563369750976562,23.741283416748047,22.990066528320312,22.300537109375,21.664676666259766,21.075462341308594,20.526691436767578,20.0128173828125,19.528812408447266,19.070018768310547,18.632080078125
16063,4.0607147216796875,4.1337738037109375,4.2001495361328125,4.2658843994140625,4.330596923828125,4.3943023681640625,4.456993103027344,4.518653869628906,4.579277038574219,4.638862609863281,4.697380065917969,4.754859924316406,4.811271667480469,4.866630554199219
16083,108.47306060791016,106.3264389038086,100.45401763916016,92.37773895263672,83.15545654296875,73.84845733642578,65.43968200683594,58.4285774230957,52.761802673339844,48.151283264160156,44.32810974121094,41.1029167175293,38.34706497192383,35.96903610229492
17007,71.44158935546875,65.45330047607422,59.260433197021484,53.718414306640625,49.018089294433594,45.072349548339844,41.73848342895508,38.89323043823242,36.44208908081055,34.31315231323242,32.45072937011719,30.81090545654297,29.358539581298828,28.065128326416016
17015,21.710464477539062,21.073593139648438,20.520118713378906,20.006080627441406,19.522380828857422,19.063907623291016,18.626216888427734,18.205097198486328,17.79635238647461,17.395736694335938,16.99884033203125,16.60106658935547,16.197681427001953,15.784183502197266
17041,17.86437225341797,17.466354370117188,17.070011138916016,16.67296600341797,16.271011352539062,15.85965347290039,15.43524169921875,14.996540069580078,14.547073364257812,14.097244262695312,13.66351318359375,13.2625732421875,12.903770446777344,12.586708068847656
17055,41.69025421142578,38.9703254699707,36.527587890625,34.39040756225586,32.518898010253906,30.87116241455078,29.412044525146484,28.112903594970703,26.950244903564453,25.904647827148438,24.959877014160156,24.102298736572266,23.320343017578125,22.604080200195312
17065,12.491790771484375,12.19744873046875,11.948600769042969,11.724983215332031,11.519264221191406,11.328132629394531,11.149559020996094,10.982048034667969,10.824432373046875,10.675735473632812,10.535186767578125,10.402053833007812,10.275749206542969,10.155754089355469
17087,11.454704284667969,11.231842041015625,11.05438232421875,10.891876220703125,10.73931884765625,10.595298767089844,10.459030151367188,10.329818725585938,10.207145690917969,10.090499877929688,9.979461669921875,9.873634338378906,9.772689819335938,9.676300048828125
17099,138.3052978515625,132.55787658691406,125.79186248779297,118.29231262207031,110.0103988647461,100.85464477539062,90.91943359375,80.70860290527344,71.11174011230469,62.90985107421875,56.298152923583984,51.011619567871094,46.70189666748047,43.10959243774414
17101,18.77922821044922,18.359054565429688,17.94738006591797,17.544490814208984,17.146793365478516,16.749916076660156,16.349170684814453,15.939918518066406,15.51821517944336,15.082172393798828,14.634197235107422,14.183296203613281,13.745063781738281,13.336761474609375
17135,17.001182556152344,16.621585845947266,16.224258422851562,15.813507080078125,15.388259887695312,14.948410034179688,14.4984130859375,14.049522399902344,13.618637084960938,13.221977233886719,12.867835998535156,12.554916381835938,12.276664733886719,12.025947570800781
17193,10.381019592285156,10.219825744628906,10.098426818847656,9.986412048339844,9.880180358886719,9.778907775878906,9.682228088378906,9.589851379394531,9.501502990722656,9.416946411132812,9.335968017578125,9.258354187011719,9.183944702148438,9.112548828125
18055,18.81998062133789,18.40888214111328,17.99768829345703,17.59421157836914,17.1961669921875,16.799457550048828,16.399456024169922,15.991512298583984,15.571521759033203,15.137252807617188,14.690418243408203,14.239147186279297,13.79833984375,13.385528564453125
18067,58.59243392944336,55.092735290527344,50.69145965576172,46.60417175292969,43.06349182128906,40.032470703125,37.42692565917969,35.17060470581055,33.20237350463867,31.47393798828125,29.946762084960938,28.589794158935547,27.37771224975586,26.289642333984375
18095,90.89933776855469,85.43086242675781,77.85865783691406,69.81600952148438,62.406005859375,56.1162223815918,50.935890197753906,46.65802764892578,43.07674789428711,40.03776168823242,37.43050003051758,35.173553466796875,33.204933166503906,31.476173400878906
18109,48.286842346191406,45.33924865722656,42.140377044677734,39.269161224365234,36.7722282409668,34.601585388183594,32.70388412475586,31.034408569335938,29.556976318359375,28.24225616455078,27.066280364990234,26.00920867919922,25.054553985595703,24.188419342041016
18117,10.668754577636719,10.469871520996094,10.333732604980469,10.209976196289062,10.09307861328125,9.981903076171875,9.875968933105469,9.774909973144531,9.678413391113281,9.586196899414062,9.498008728027344,9.413597106933594,9.332756042480469,9.255271911621094
18143,15.928810119628906,15.530681610107422,15.104785919189453,14.661510467529297,14.212337493896484,13.773628234863281,13.36328125,12.993339538574219,12.665901184082031,12.375755310058594,12.115631103515625,11.879295349121094,11.662216186523438,11.461219787597656
18145,34.278926849365234,32.58702087402344,30.951927185058594,29.486194610595703,28.179363250732422,27.009899139404297,25.95840835571289,25.008563995361328,24.146587371826172,23.36080551147461,22.641220092773438,21.979232788085938,21.367298126220703,20.79885482788086
18149,18.903152465820312,18.477806091308594,18.062511444091797,17.657272338867188,17.258502960205078,16.86185073852539,16.462669372558594,16.056270599365234,15.638381958007812,15.206363677978516,14.761157989501953,14.309738159179688,13.866119384765625,13.447868347167969
18161,7.751655578613281,7.72381591796875,7.7021484375,7.6830902099609375,7.6653900146484375,7.648521423339844,7.6323089599609375,7.616668701171875,7.601554870605469,7.586921691894531,7.5727691650390625,7.5590667724609375,7.545799255371094,7.532958984375
19017,44.98765182495117,41.365047454833984,38.51954650878906,36.110233306884766,34.02248001098633,32.1953010559082,30.585189819335938,29.157970428466797,27.885971069335938,26.746551513671875,25.720924377441406,24.793407440185547,23.950786590576172,23.181808471679688
19019,28.74050521850586,27.56287384033203,26.46146011352539,25.464065551757812,24.560489654541016,23.73857879638672,22.98757553100586,22.298259735107422,21.66256332397461,21.073490142822266,20.52484893798828,20.011093139648438,19.527175903320312,19.06847381591797
19041,22.98198699951172,22.32158660888672,21.686973571777344,21.09646224975586,20.546337127685547,20.031261444091797,19.546234130859375,19.086597442626953,18.64797592163086,18.226104736328125,17.816829681396484,17.415912628173828,17.01895523071289,16.621326446533203
19079,29.085845947265625,28.003013610839844,26.870800018310547,25.834976196289062,24.896961212158203,24.045074462890625,23.268028259277344,22.556034088134766,21.900638580322266,21.294452667236328,20.730979919433594,20.204452514648438,19.709659576416016,19.24181365966797
19101,18.970714569091797,18.539188385009766,18.121334075927734,17.71466827392578,17.31517791748047,16.918495178222656,16.519969940185547,16.114871978759766,15.698841094970703,15.26889419555664,14.825302124023438,14.374076843261719,13.92828369140625,13.505401611328125
19137,10.960548400878906,10.738258361816406,10.586967468261719,10.450141906738281,10.321273803710938,10.198997497558594,10.082740783691406,9.972068786621094,9.866600036621094,9.765968322753906,9.669868469238281,9.578041076660156,9.490203857421875,9.4061279296875
19149,36.655120849609375,34.693138122558594,32.81019973754883,31.131492614746094,29.64350128173828,28.319496154785156,27.135520935058594,26.07159423828125,25.11101531982422,24.239765167236328,23.445919036865234,22.719329833984375,22.051227569580078,21.433990478515625
19151,12.23046875,11.9637451171875,11.73590087890625,11.528854370117188,11.33697509765625,11.157821655273438,10.98980712890625,10.831748962402344,10.682655334472656,10.541725158691406,10.408256530761719,10.281639099121094,10.161354064941406,10.046928405761719
19159,2.857421875,2.9492263793945312,3.0274124145507812,3.1058349609375,3.183685302734375,3.260955810546875,3.3375930786132812,3.4135818481445312,3.4888534545898438,3.56341552734375,3.63720703125,3.7102203369140625,3.7824020385742188,3.8537445068359375
19185,5.016204833984375,5.0616302490234375,5.1123504638671875,5.161720275878906,5.2101287841796875,5.257545471191406,5.303985595703125,5.349464416503906,5.394004821777344,5.437614440917969,5.480293273925781,5.5220794677734375,5.562965393066406,5.602973937988281
20041,15.743545532226562,15.321971893310547,14.882728576660156,14.43316650390625,13.986297607421875,13.559677124023438,13.168914794921875,12.820938110351562,12.513420104980469,12.239486694335938,11.992179870605469,11.766151428222656,11.5576171875,11.363914489746094
20055,85.45988464355469,83.01766967773438,76.88790130615234,69.55628967285156,62.44763946533203,56.24764633178711,51.073856353759766,46.780426025390625,43.1816291809082,40.127601623535156,37.507991790771484,35.24091339111328,33.26390075683594,31.528125762939453
20077,5.3284454345703125,5.4065704345703125,5.447898864746094,5.490509033203125,5.532066345214844,5.572746276855469,5.612556457519531,5.6515045166015625,5.6895904541015625,5.726844787597656,5.763275146484375,5.798881530761719,5.8336944580078125,5.867713928222656
20091,219.62716674804688,218.74954223632812,218.71224975585938,218.71063232421875,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625,218.7105712890625
20133,16.042022705078125,15.632705688476562,15.204082489013672,14.76034927368164,14.30963134765625,13.8663330078125,13.448211669921875,13.068946838378906,12.732612609863281,12.435081481933594,12.169105529785156,11.9281005859375,11.70721435546875,11.50299072265625
20175,26.465560913085938,25.147197723388672,24.24102020263672,23.444007873535156,22.717273712158203,22.049320220947266,21.432220458984375,20.859302520751953,20.324623107910156,19.82284164428711,19.34909439086914,18.898853302001953,18.46782684326172,18.051795959472656
20179,5.127922058105469,5.175865173339844,5.2241058349609375,5.271270751953125,5.3174591064453125,5.3626861572265625,5.4069671630859375,5.4503173828125,5.4927520751953125,5.534278869628906,5.574928283691406,5.614677429199219,5.653587341308594,5.691619873046875
20191,18.103801727294922,17.699466705322266,17.300601959228516,16.904041290283203,16.505390167236328,16.099979400634766,15.683490753173828,15.25301742553711,14.809005737304688,14.357685089111328,13.91241455078125,13.490676879882812,13.106864929199219,12.766075134277344
20199,3.2804107666015625,3.350982666015625,3.42718505859375,3.5023117065429688,3.5767364501953125,3.6503982543945312,3.7232437133789062,3.7952804565429688,3.8664703369140625,3.9367599487304688,4.006156921386719,4.07464599609375,4.142173767089844,4.208732604980469
21015,88.83552551269531,84.5974349975586,77.63613891601562,69.88546752929688,62.58059310913086,56.3023681640625,51.10167694091797,46.79911422729492,43.196414947509766,40.14004135131836,37.518672943115234,35.25019073486328,33.27200698852539,31.535266876220703
21039,3.2666854858398438,3.3577117919921875,3.43267822265625,3.5078353881835938,3.5821990966796875,3.6558074951171875,3.7285995483398438,3.800567626953125,3.8716888427734375,3.9419097900390625,4.0112457275390625,4.079658508300781,4.147125244140625,4.2136077880859375
21067,207.79827880859375,204.51101684570312,200.56732177734375,195.92018127441406,190.61300659179688,184.74774169921875,178.46697998046875,171.92575073242188,165.26087951660156,158.567626953125,151.88784790039062,145.20797729492188,138.46197509765625,131.53482055664062
21077,2.9606552124023438,3.049591064453125,3.1272354125976562,3.2049713134765625,3.2820587158203125,3.3585205078125,3.4343185424804688,3.5093994140625,3.5837554931640625,3.6573410034179688,3.7301254272460938,3.8020782470703125,3.8731765747070312,3.9433975219726562
21085,14.371051788330078,13.956512451171875,13.545845031738281,13.162498474121094,12.817626953125,12.511283874511719,12.237800598144531,11.990707397460938,11.764808654785156,11.556373596191406,11.362754821777344,11.181976318359375,11.012496948242188,10.853118896484375
21087,9.951553344726562,9.755149841308594,9.649032592773438,9.556320190429688,9.469108581542969,9.385887145996094,9.306182861328125,9.229804992675781,9.15655517578125,9.086265563964844,9.018775939941406,8.953948974609375,8.89166259765625,8.831779479980469
21119,5.819831848144531,5.8451385498046875,5.87896728515625,5.91162109375,5.943626403808594,5.9749755859375,6.005622863769531,6.035614013671875,6.064903259277344,6.093513488769531,6.1214599609375,6.14874267578125,6.1753692626953125,6.201347351074219
21155,17.376705169677734,16.984603881835938,16.588001251220703,16.184764862060547,15.771015167236328,15.343612670898438,14.902145385742188,14.451496124267578,14.003585815429688,13.575546264648438,13.183090209960938,12.833427429199219,12.524467468261719,12.249397277832031
21163,13.604423522949219,13.202880859375,12.848503112792969,12.536972045898438,12.260345458984375,12.011070251464844,11.783500671386719,11.573677062988281,11.378860473632812,11.197036743164062,11.026634216308594,10.866432189941406,10.715400695800781,10.572708129882812
21175,6.015815734863281,6.053810119628906,6.082679748535156,6.111236572265625,6.13897705078125,6.165985107421875,6.192291259765625,6.217933654785156,6.242919921875,6.2672576904296875,6.291007995605469,6.31414794921875,6.3366851806640625,6.358673095703125
21187,2.4964828491210938,2.5857162475585938,2.6658935546875,2.7462539672851562,2.8262252807617188,2.90582275390625,2.9849777221679688,3.0636520385742188,3.1417922973632812,3.2193679809570312,3.2963409423828125,3.3726806640625,3.4483566284179688,3.5233001708984375
21197,13.301383972167969,12.406715393066406,11.975303649902344,11.714134216308594,11.502815246582031,11.311759948730469,11.134063720703125,10.96746826171875,10.810691833496094,10.662765502929688,10.522903442382812,10.390411376953125,10.264678955078125,10.145225524902344
